Class,Filename,Width,Height,Aspect_Ratio,Brightness_Mean,Brightness_Std,Red_Mean,Green_Mean,Blue_Mean,Red_Std,Green_Std,Blue_Std
Benign,2886.jpg,224,224,1.0,200.9161,32.565586,234.47804,190.24902,178.02124,13.757018,19.990358,28.78051
Benign,2887.jpg,224,224,1.0,230.57611,21.660349,245.43166,227.4373,218.8593,14.107188,19.517902,21.44126
Benign,2888.jpg,224,224,1.0,129.29971,39.149555,181.68303,101.72646,104.489655,9.93617,13.6736555,13.875568
Benign,2889.jpg,224,224,1.0,192.10048,29.108326,221.81621,176.40744,178.07774,17.175241,20.074396,22.75919
Benign,289.jpg,224,224,1.0,185.84799,42.763786,213.13269,171.9718,172.43947,30.939808,41.116337,41.49225
Benign,2890.jpg,224,224,1.0,166.02739,36.340164,213.12845,142.7892,142.1645,12.16722,14.459241,16.635841
Benign,2892.jpg,224,224,1.0,191.99588,30.833721,226.74901,178.97675,170.26192,16.22914,16.061249,21.935442
Benign,2893.jpg,224,224,1.0,219.79082,23.670994,244.24408,203.44695,211.68143,13.540334,17.684582,15.937884
Benign,2894.jpg,224,224,1.0,153.93202,40.18707,184.02408,146.11166,131.66031,33.246338,32.396305,35.034893
Benign,2895.jpg,224,224,1.0,215.91273,25.168137,244.05997,208.3645,195.31374,12.908962,14.248035,16.034212
Benign,2896.jpg,224,224,1.0,206.69034,31.104334,239.18826,200.40814,180.47466,16.54389,18.177837,22.703783
Benign,2897.jpg,224,224,1.0,93.5152,52.023148,139.98932,91.058975,49.49731,38.68878,39.723446,30.675701
Benign,2898.jpg,224,224,1.0,143.92342,41.56417,198.58159,106.30682,126.88186,9.413801,14.222861,14.102912
Benign,2899.jpg,224,224,1.0,175.4604,45.510544,225.78177,167.56337,133.03606,22.097965,23.298561,28.072372
Benign,29.jpg,224,224,1.0,167.94987,47.608635,214.0913,138.8271,150.9312,25.471024,34.706448,40.983337
Benign,290.jpg,224,224,1.0,119.39288,53.00803,180.37857,86.09993,91.70017,27.146471,31.569422,33.18786
Benign,2900.jpg,224,224,1.0,173.54524,21.089937,182.78465,165.72112,172.12994,10.840065,17.826263,27.395018
Benign,2901.jpg,224,224,1.0,142.61058,47.541294,202.6942,127.53707,97.60049,15.404984,19.144836,17.70663
Benign,2902.jpg,224,224,1.0,121.58413,22.015627,141.3302,118.13002,105.292175,12.607912,15.675693,19.547653
Benign,2903.jpg,224,224,1.0,90.62911,32.422775,132.0077,78.774475,61.10515,10.175828,13.20334,12.306436
Benign,2904.jpg,224,224,1.0,196.06747,26.993134,228.5966,179.23505,180.37077,14.536767,14.102849,13.70471
Benign,2905.jpg,224,224,1.0,100.56587,45.50662,152.33653,83.72158,65.63951,17.974714,31.54555,26.656368
Benign,2906.jpg,224,224,1.0,165.67809,43.760868,203.10483,148.95255,144.97687,32.54176,33.246284,38.36291
Benign,2907.jpg,224,224,1.0,170.30742,37.60476,202.01297,162.32928,146.58,27.1967,28.822178,32.250454
Benign,2908.jpg,224,224,1.0,110.12894,24.987324,133.17168,99.85071,97.36444,16.409306,17.318357,22.458092
Benign,2909.jpg,224,224,1.0,159.89145,25.167364,183.01915,145.6125,151.0427,17.83671,18.317532,20.722668
Benign,291.jpg,224,224,1.0,130.96808,46.712467,189.14165,96.67568,107.086914,19.724531,21.690699,23.583433
Benign,2910.jpg,224,224,1.0,217.0089,22.687157,239.79591,196.25998,214.97083,13.718329,13.984759,14.367877
Benign,2911.jpg,224,224,1.0,145.56276,23.240715,163.78583,134.23077,138.67166,12.57352,19.808376,23.70539
Benign,2912.jpg,224,224,1.0,210.04666,48.4031,243.27483,218.85521,168.00996,22.55231,39.317333,45.003723
Benign,2913.jpg,224,224,1.0,212.21587,23.411837,235.58301,194.80637,206.25822,14.475575,14.988652,18.042532
Benign,2914.jpg,224,224,1.0,159.54918,40.474125,208.60663,154.62097,115.41992,10.324031,13.139815,16.028492
Benign,2915.jpg,224,224,1.0,132.95645,44.006886,183.4991,125.44708,89.92315,18.175983,23.899145,21.106092
Benign,2916.jpg,224,224,1.0,161.69814,45.06354,211.41298,128.42732,145.25412,22.476313,27.174786,31.616388
Benign,2917.jpg,224,224,1.0,188.34761,39.59229,232.56769,183.039,149.43614,15.948865,17.075672,25.671091
Benign,2918.jpg,224,224,1.0,179.23495,37.475746,193.1104,167.93811,176.65637,34.09695,35.76395,38.011017
Benign,2919.jpg,224,224,1.0,142.42976,42.664516,189.15675,108.39762,129.73491,25.220398,24.292734,27.052172
Benign,292.jpg,224,224,1.0,112.68311,47.11669,163.65828,79.87279,94.51826,30.326126,28.186977,30.672798
Benign,2920.jpg,224,224,1.0,188.19618,28.250492,218.03978,177.55692,168.99188,19.998402,17.622728,17.63903
Benign,2921.jpg,224,224,1.0,131.74144,45.50397,172.70374,109.62729,112.893295,28.345198,35.985825,39.889927
Benign,2922.jpg,224,224,1.0,139.66507,31.031126,162.81653,132.36125,123.81742,26.982044,24.573002,26.766493
Benign,2923.jpg,224,224,1.0,194.77248,33.585144,233.37238,181.24838,169.69669,17.076935,18.308022,21.340849
Benign,2924.jpg,224,224,1.0,207.64285,27.415834,233.46745,195.38733,194.07376,17.994812,19.995064,23.022596
Benign,2925.jpg,224,224,1.0,200.49748,34.514503,237.79192,186.68144,177.01906,16.600407,20.358704,27.399046
Benign,2926.jpg,224,224,1.0,169.69281,40.693573,213.16766,142.06548,153.84532,22.27481,28.789942,27.173445
Benign,2927.jpg,224,224,1.0,208.77519,24.912813,231.56075,194.74998,200.01486,16.416382,18.105831,21.725437
Benign,2928.jpg,224,224,1.0,212.95772,23.840847,223.09448,198.25607,217.52258,18.93521,19.797775,24.797855
Benign,2929.jpg,224,224,1.0,115.959984,46.397667,163.91606,114.11938,69.84453,20.931046,27.646307,28.740145
Benign,293.jpg,224,224,1.0,166.8315,55.197483,224.92198,133.95041,141.62213,22.18623,40.899837,43.405983
Benign,2930.jpg,224,224,1.0,201.73979,32.053486,236.7739,191.55608,176.88943,15.464621,17.924017,23.94193
Benign,2931.jpg,224,224,1.0,202.27634,32.278034,235.94376,190.29701,180.58821,12.080127,18.514444,29.82493
Benign,2932.jpg,224,224,1.0,182.57411,28.879932,196.47435,171.64258,179.60542,27.721035,25.951511,27.178791
Benign,2933.jpg,224,224,1.0,106.98206,63.28687,137.20325,96.155495,87.587456,71.42678,53.41995,51.512344
Benign,2934.jpg,224,224,1.0,193.76688,47.794,210.10269,197.31876,173.87918,33.584927,46.333267,53.880287
Benign,2935.jpg,224,224,1.0,128.31573,68.52821,216.48738,96.78516,71.67468,25.126154,26.375036,28.0135
Benign,2936.jpg,224,224,1.0,208.26886,27.795643,239.21027,198.50266,187.0937,13.928967,15.281836,19.725784
Benign,2937.jpg,224,224,1.0,151.28743,28.442705,165.2597,146.1479,142.45468,27.349422,26.3023,26.220291
Benign,2938.jpg,224,224,1.0,172.98369,38.8959,197.63814,177.47919,143.83371,31.371101,32.324696,32.12272
Benign,2939.jpg,224,224,1.0,137.08107,40.03238,184.04651,107.34654,119.85017,16.595263,22.839025,24.979006
Benign,294.jpg,224,224,1.0,171.6086,55.104053,236.76558,140.46835,137.5919,15.618288,34.474693,36.119953
Benign,2940.jpg,224,224,1.0,188.7098,37.13566,231.2267,173.2243,161.67834,15.58367,21.392105,25.661474
Benign,2941.jpg,224,224,1.0,181.72186,35.5224,223.00041,157.01843,165.14673,10.701297,20.446674,25.76867
Benign,2942.jpg,224,224,1.0,210.89047,28.778591,240.31212,198.41245,193.94685,14.539252,18.079832,25.257292
Benign,2943.jpg,224,224,1.0,220.551,25.27512,243.6325,206.76575,211.25473,14.118435,18.408962,23.855082
Benign,2944.jpg,224,224,1.0,146.94456,38.20475,194.69557,135.50418,110.63393,9.241413,16.506168,17.071852
Benign,2945.jpg,224,224,1.0,133.40918,57.507195,182.36609,104.37735,113.48409,31.53717,48.878773,53.859722
Benign,2946.jpg,224,224,1.0,159.30623,45.042442,191.74106,157.93015,128.24751,25.736961,37.56959,44.65472
Benign,2947.jpg,224,224,1.0,160.04419,53.9296,202.06473,151.65466,126.413185,38.09193,46.615814,46.19546
Benign,2948.jpg,224,224,1.0,225.39285,21.256002,245.35945,209.09908,221.72005,12.43503,14.38994,17.7795
Benign,2949.jpg,224,224,1.0,147.9419,38.396805,189.19101,146.05951,108.57517,19.622147,19.882683,19.693222
Benign,295.jpg,224,224,1.0,165.15726,45.15713,221.74849,138.90317,134.82011,15.143184,21.44918,24.817917
Benign,2950.jpg,224,224,1.0,156.10655,36.015045,201.09709,128.16219,139.06036,11.939292,16.10618,19.841494
Benign,2951.jpg,224,224,1.0,181.34695,32.07646,189.61296,172.92773,181.50015,29.79065,31.900543,32.28524
Benign,2952.jpg,224,224,1.0,133.76878,53.464977,176.66914,135.81302,88.82418,25.82908,43.897835,46.007748
Benign,2953.jpg,224,224,1.0,139.07365,45.53081,198.8838,116.96503,101.37215,11.375742,18.633326,15.972042
Benign,2954.jpg,224,224,1.0,195.1005,36.903652,228.26624,189.73111,167.30415,24.730316,27.351915,28.713905
Benign,2955.jpg,224,224,1.0,194.43413,34.546097,230.42937,169.97018,182.9028,21.92781,21.436506,24.755451
Benign,2956.jpg,224,224,1.0,132.53792,41.01519,179.69774,124.801796,93.114235,16.84705,22.89967,20.009914
Benign,2957.jpg,224,224,1.0,180.91824,51.57917,222.69325,183.25917,136.80232,24.086834,41.43502,44.579697
Benign,2958.jpg,224,224,1.0,145.62231,41.22598,173.44865,129.401,134.0173,46.453144,30.213837,29.25509
Benign,2959.jpg,224,224,1.0,91.187485,41.100918,119.27858,81.72931,72.554565,40.442867,33.588238,32.837612
Benign,296.jpg,224,224,1.0,184.31723,41.113346,231.21288,154.98058,166.75827,16.899208,24.223984,28.816315
Benign,2960.jpg,224,224,1.0,204.59013,29.1352,232.34845,177.73778,203.68416,16.502516,19.013195,20.50247
Benign,2961.jpg,224,224,1.0,153.27766,46.663273,203.7699,120.082054,135.98106,22.357643,31.499702,33.010624
Benign,2962.jpg,224,224,1.0,192.69826,35.541206,227.92726,186.19838,163.96915,22.784002,22.615416,25.500427
Benign,2963.jpg,224,224,1.0,140.294,48.008835,145.47342,129.59601,145.81262,48.750725,43.74985,49.519028
Benign,2964.jpg,224,224,1.0,138.26608,41.450024,162.37944,126.23199,126.186844,25.795027,36.768604,47.5901
Benign,2965.jpg,224,224,1.0,149.22179,45.393074,199.27986,153.05054,95.33494,16.91116,15.757205,14.935035
Benign,2966.jpg,224,224,1.0,103.46862,47.99345,161.45776,94.75759,54.19051,20.850826,19.637135,14.92595
Benign,2967.jpg,224,224,1.0,159.30557,46.977077,193.65489,157.75526,126.50658,27.461786,38.981327,45.70328
Benign,2968.jpg,224,224,1.0,166.43402,38.268387,215.1229,146.934,137.24518,14.001434,16.495089,17.956495
Benign,2969.jpg,224,224,1.0,214.2199,24.546455,239.43195,201.59819,201.62952,14.282806,16.457422,19.474808
Benign,297.jpg,224,224,1.0,203.42674,37.73525,221.26375,190.74474,198.27173,23.099737,38.751553,41.605286
Benign,2970.jpg,224,224,1.0,187.95065,49.951565,219.4097,175.82417,168.61809,39.32904,44.23605,49.71322
Benign,2971.jpg,224,224,1.0,216.10985,24.420012,241.06178,201.00945,206.25833,13.914443,15.61457,20.097532
Benign,2972.jpg,224,224,1.0,217.7171,24.561142,242.48106,208.46857,202.20164,14.273946,15.829296,20.394075
Benign,2973.jpg,224,224,1.0,199.05904,30.294304,227.81099,188.83849,180.52762,21.221323,22.430897,22.917185
Benign,2974.jpg,224,224,1.0,139.67473,52.284904,183.16353,114.49402,121.366646,33.89747,44.238014,47.271183
Benign,2975.jpg,224,224,1.0,167.79465,38.615513,211.5824,151.48534,140.3162,21.00605,22.118864,24.58759
Benign,2976.jpg,224,224,1.0,168.47533,40.77185,191.43938,175.81358,138.17303,33.438885,36.05084,32.707542
Benign,2977.jpg,224,224,1.0,209.92903,27.499338,235.67172,195.59128,198.52411,15.650671,19.427721,25.454512
Benign,2978.jpg,224,224,1.0,214.49234,29.585995,239.4835,206.76613,197.22746,19.05909,22.079756,28.158484
Benign,2979.jpg,224,224,1.0,130.00162,46.99288,190.33516,107.049446,92.62024,17.886776,19.786222,18.688347
Benign,298.jpg,224,224,1.0,138.11414,44.6575,162.49669,129.81114,122.03458,29.442198,40.214108,50.762768
Benign,2980.jpg,224,224,1.0,124.23477,40.29764,177.43703,100.88652,94.38078,14.036503,15.669463,12.73825
Benign,2981.jpg,224,224,1.0,177.57211,36.577057,206.32649,157.29393,169.0959,29.364582,29.2539,31.396
Benign,2982.jpg,224,224,1.0,188.85175,32.51173,226.8147,172.8034,166.93716,17.25217,18.32479,18.937254
Benign,2983.jpg,224,224,1.0,161.73578,41.215622,201.57462,155.25357,128.37915,26.723986,27.990908,29.269484
Benign,2984.jpg,224,224,1.0,150.68321,40.02589,204.77924,124.61757,122.652824,11.999478,10.765264,12.443341
Benign,2985.jpg,224,224,1.0,182.20572,30.865587,215.0021,161.42372,170.1913,19.887024,19.87947,20.384447
Benign,2986.jpg,224,224,1.0,224.01682,25.132929,245.46373,206.99373,219.59302,11.5148735,16.649458,26.755745
Benign,2987.jpg,224,224,1.0,182.99266,18.976204,193.92409,169.72519,185.32872,11.665177,15.312943,20.217499
Benign,2988.jpg,224,224,1.0,132.67717,23.380198,154.72325,125.3239,117.984375,9.808796,18.557644,21.055246
Benign,2989.jpg,224,224,1.0,153.89941,47.97333,196.32257,138.58562,126.79006,30.84854,39.499977,40.29005
Benign,299.jpg,224,224,1.0,197.55444,45.345085,248.52446,173.39256,170.74634,10.947353,26.127678,38.28338
Benign,2990.jpg,224,224,1.0,218.65607,25.687185,244.27754,207.38843,204.3022,12.781843,17.029917,23.165653
Benign,2991.jpg,224,224,1.0,164.09735,40.055714,187.93622,154.7972,149.55864,36.015,36.64764,36.153732
Benign,2992.jpg,224,224,1.0,150.05011,51.903713,190.86511,140.74464,118.540596,24.433891,42.153847,54.430862
Benign,2993.jpg,224,224,1.0,146.65076,45.956913,197.8912,137.02127,105.0398,24.781345,25.352346,25.08934
Benign,2994.jpg,224,224,1.0,164.11365,47.51079,218.1778,147.92598,126.237144,28.90641,24.10863,27.118586
Benign,2995.jpg,224,224,1.0,210.82376,28.607748,239.93517,199.797,192.73915,10.729981,15.750868,28.211182
Benign,2996.jpg,224,224,1.0,160.88069,39.694756,201.6122,140.61792,140.41196,21.365377,28.040516,31.55417
Benign,2997.jpg,224,224,1.0,92.24015,36.31573,139.73885,73.66898,63.31262,14.319971,12.617532,12.42649
Benign,2998.jpg,224,224,1.0,197.70456,28.297142,224.51445,173.57343,195.02583,16.867146,18.466146,21.643194
Benign,2999.jpg,224,224,1.0,209.17934,28.312017,237.43346,197.92625,192.17831,16.417336,18.925539,23.72856
Benign,3.jpg,224,224,1.0,166.37585,43.86358,200.65378,147.03752,151.43626,37.4409,34.20436,37.790787
Benign,30.jpg,224,224,1.0,175.88103,47.88066,234.02336,149.51414,144.10559,22.485723,25.389057,25.338522
Benign,300.jpg,224,224,1.0,193.68622,21.796673,202.51248,177.32912,201.21707,11.820235,17.06102,24.337566
Benign,3000.jpg,224,224,1.0,167.49707,35.349915,209.24583,145.36093,147.88449,20.174416,18.882135,19.17514
Benign,3001.jpg,224,224,1.0,140.63225,53.341972,189.55522,137.97284,94.368706,30.364338,38.761997,39.6329
Benign,3002.jpg,224,224,1.0,137.5426,41.38837,176.94571,135.7941,99.888016,25.648708,27.270317,27.639362
Benign,3003.jpg,224,224,1.0,135.91808,42.15745,191.85172,105.15922,110.7433,12.222098,15.149729,15.63358
Benign,3004.jpg,224,224,1.0,202.61241,28.120918,226.08492,199.74841,182.00392,12.573957,17.051853,30.653172
Benign,3005.jpg,224,224,1.0,199.89374,37.626335,236.20769,188.15456,175.31897,18.958858,25.456055,34.34158
Benign,3006.jpg,224,224,1.0,211.53398,26.351215,235.1526,197.88588,201.56346,17.415167,18.679325,24.237019
Benign,3007.jpg,224,224,1.0,191.24146,38.180817,231.99445,185.43028,156.29965,20.656574,21.674488,23.692635
Benign,3008.jpg,224,224,1.0,198.34805,29.968834,233.23547,176.74174,185.06693,16.493633,16.35939,17.157232
Benign,3009.jpg,224,224,1.0,135.6451,42.188824,176.30104,105.71163,124.92259,24.9717,29.690086,34.21569
Benign,301.jpg,224,224,1.0,166.84224,47.732536,226.46803,133.82613,140.23256,14.878652,24.692165,25.509491
Benign,3010.jpg,224,224,1.0,198.96657,28.708792,230.2593,183.08093,183.5595,17.53056,18.769005,18.547848
Benign,3011.jpg,224,224,1.0,211.33421,24.569769,236.77844,192.5205,204.7037,15.221184,15.965382,16.70671
Benign,3012.jpg,224,224,1.0,197.83453,38.342567,227.07233,175.43744,190.99382,19.114475,30.29615,41.520638
Benign,3013.jpg,224,224,1.0,136.84357,56.378063,151.60927,123.32846,135.59297,58.328056,50.05392,56.794827
Benign,3014.jpg,224,224,1.0,166.19818,44.127995,221.45137,127.638336,149.50484,12.161826,20.207876,21.61312
Benign,3015.jpg,224,224,1.0,142.0448,39.19529,190.2347,127.984795,107.91492,18.553213,18.642218,15.240084
Benign,3016.jpg,224,224,1.0,177.34161,36.4819,203.00536,148.99336,180.02611,18.707947,28.526432,36.872543
Benign,3017.jpg,224,224,1.0,201.55241,30.5895,229.58481,189.13757,185.93488,18.172752,22.265253,28.23671
Benign,3018.jpg,224,224,1.0,176.26956,37.166656,219.26054,161.5449,148.0032,19.713009,20.495434,21.711493
Benign,3019.jpg,224,224,1.0,125.84237,47.32081,190.36359,96.639885,90.52362,12.258433,12.467055,12.202243
Benign,302.jpg,224,224,1.0,150.69319,42.273365,202.33185,120.0948,129.65292,17.812813,21.467964,23.18267
Benign,3020.jpg,224,224,1.0,76.69649,44.863945,131.97437,66.79658,31.31852,20.139942,16.561003,12.06743
Benign,3021.jpg,224,224,1.0,134.28773,55.61718,178.92632,105.672874,118.26403,39.303337,46.7367,49.82537
Benign,3022.jpg,224,224,1.0,119.6398,42.339943,164.28023,92.29926,102.33992,24.651953,27.710121,31.030376
Benign,3023.jpg,224,224,1.0,200.83974,28.283709,234.10033,183.25839,185.16052,14.577618,14.73042,17.584192
Benign,3024.jpg,224,224,1.0,222.42743,20.287268,241.27507,206.36037,219.64687,13.875386,14.283942,14.732511
Benign,3025.jpg,224,224,1.0,154.50204,33.611282,188.68254,145.9582,128.86542,14.576457,22.47026,27.807005
Benign,3026.jpg,224,224,1.0,133.4131,53.701275,188.20308,118.73194,93.304306,29.13153,40.201614,36.88456
Benign,3027.jpg,224,224,1.0,165.35063,36.350063,212.90852,136.62201,146.52138,10.618052,14.361377,14.260509
Benign,3028.jpg,224,224,1.0,149.53075,32.758545,171.4789,138.23836,138.87498,29.017996,28.064405,29.443632
Benign,3029.jpg,224,224,1.0,214.95654,23.977533,235.78885,193.54953,215.53125,13.877206,15.56314,19.934963
Benign,303.jpg,224,224,1.0,173.15846,29.14597,199.52617,151.90842,168.04082,13.035587,22.942696,26.06067
Benign,3030.jpg,224,224,1.0,155.1892,41.41259,208.41649,132.41113,124.74,11.746872,18.964045,19.189705
Benign,3031.jpg,224,224,1.0,154.89355,37.651997,159.7171,141.36511,163.59843,35.0136,34.63527,39.31163
Benign,3032.jpg,224,224,1.0,46.06387,45.281925,103.560684,29.960081,4.670839,19.51981,21.256006,6.318164
Benign,3033.jpg,224,224,1.0,126.583786,48.630463,183.8804,97.40452,98.46644,22.42097,30.45329,27.19826
Benign,3034.jpg,224,224,1.0,213.53397,32.838985,239.73085,196.43175,204.43927,20.75487,26.210344,32.49575
Benign,3035.jpg,224,224,1.0,170.10582,42.54372,217.4013,138.22836,154.6878,14.966989,26.351843,31.948753
Benign,3036.jpg,224,224,1.0,146.53172,49.965343,190.6729,120.14194,128.78035,31.369383,40.53514,43.61761
Benign,3037.jpg,224,224,1.0,214.18088,24.817127,230.82104,189.8045,221.91711,15.026484,17.144228,19.924799
Benign,3038.jpg,224,224,1.0,147.76929,38.618397,192.3605,137.59084,113.356544,10.574445,21.579897,24.908148
Benign,3039.jpg,224,224,1.0,156.17923,38.16479,201.12335,122.94332,144.47102,15.970474,19.573023,21.675169
Benign,304.jpg,224,224,1.0,152.16669,47.297794,205.23912,117.912704,133.34824,16.90746,30.00118,34.367977
Benign,3040.jpg,224,224,1.0,211.2048,22.718525,230.15877,192.5181,210.93756,15.664047,17.256817,17.22548
Benign,3041.jpg,224,224,1.0,147.99123,20.709421,161.27391,144.3806,138.31918,14.88953,18.105198,21.310307
Benign,3042.jpg,224,224,1.0,188.24718,35.857635,230.10434,173.88657,160.75067,18.72926,19.213331,20.56858
Benign,3043.jpg,224,224,1.0,209.31343,28.752432,241.22836,195.62624,191.0857,12.737891,14.681705,23.751818
Benign,3044.jpg,224,224,1.0,143.54404,39.559837,184.00363,135.80725,110.82123,20.463888,27.847288,27.075493
Benign,3045.jpg,224,224,1.0,180.66458,37.604656,225.02843,163.18808,153.77724,19.498318,18.599257,22.797075
Benign,3046.jpg,224,224,1.0,191.9937,28.705114,219.25412,173.47566,183.25134,20.835554,20.319551,21.505095
Benign,3047.jpg,224,224,1.0,188.91292,33.138573,220.83482,170.45105,175.45291,22.256773,23.549797,26.5239
Benign,3048.jpg,224,224,1.0,219.59688,23.466938,243.49306,206.63622,208.66133,13.97444,15.81306,18.659075
Benign,3049.jpg,224,224,1.0,143.82869,43.86863,185.6213,113.26706,132.59766,21.197006,33.256004,37.567574
Benign,305.jpg,224,224,1.0,146.66382,49.34764,209.62053,120.720566,109.65039,12.254674,23.326609,24.58997
Benign,3050.jpg,224,224,1.0,181.04373,39.782192,225.47096,176.24004,141.42018,18.416203,19.668108,21.330677
Benign,3051.jpg,224,224,1.0,152.38528,43.982388,185.54993,156.62865,114.9773,23.16051,35.83402,38.283264
Benign,3052.jpg,224,224,1.0,208.41129,27.6022,239.81609,192.11453,193.30324,14.773998,15.408615,18.704256
Benign,3053.jpg,224,224,1.0,120.44422,31.060785,152.48224,108.08442,100.76598,16.18856,22.102068,24.02735
Benign,3054.jpg,224,224,1.0,186.93848,35.98439,224.38228,169.57695,166.85625,22.472876,23.653212,26.708942
